Image,ExG,Vein,Texture,NDVI,PSS,Temp,PSS_z,NDVI_z,Temp_z,FinalScore,Class
19-20_N_FD_black_2_4_A02220200108100745.png,77.60060639930602,0.04132607099942727,128.48941929133858,0.062383398931429114,1.4965763879620333,35,0.304257051259491,0.5975079694771249,0.9057636644735128,0.49925273070330883,Mild Stress
19-20_N_FD_black_2_4_A02320200108100748.png,78.01819928550337,0.054077995749393516,128.10240009315905,0.06341783369392363,1.2372476076007004,35,0.16300111256882924,0.662903375590333,0.9057636644735128,0.4853532354321451,Mild Stress
19-20_N_FD_black_2_4_A02420200108100756.png,78.21368765926465,0.0619830512776645,127.25397685424268,0.06692721924993068,0.9497132178019925,35,0.0063816271408279335,0.8847614394951828,0.9057636644735128,0.45989660502799073,Mild Stress
19-20_N_FD_black_2_4_A02520200108100802.png,78.13222518755123,0.04908903692164209,127.66326097463593,0.06784627641970709,1.0801063315610655,35,0.07740653096049836,0.9428628481464624,0.9057636644735128,0.4607658471814857,Mild Stress
19-20_N_FD_black_2_4_A02620200108100805.png,78.10060978206253,0.052985462318479185,126.15371021725615,0.07123096370265776,0.7167285533004879,35,-0.12052471714858527,1.156837675230778,0.9057636644735128,0.43306079377499535,Mild Stress
19-20_N_FD_black_2_4_A02720200108100816.png,76.57441045874188,0.02081244493048421,124.39276707857512,0.07997771407501814,0.8757119418726944,35,-0.03392674002588195,1.7097940466814048,0.9057636644735128,0.4016932442302266,Mild Stress
19-20_N_FD_black_3_3_A00120200108100850.png,69.92155975957778,0.10160055356765786,130.30541221377499,0.021874734795457134,5.043289343361316,35,2.2361454713692916,-1.9633887040716507,0.9057636644735128,0.8014401915346447,Severe Stress
19-20_N_FD_black_3_3_A00220200108100854.png,71.61472308677129,0.0941880228678269,129.95132331192195,0.023460807934210414,4.274907401275712,35,1.8176091548408106,-1.8631195514922285,0.9057636644735128,0.766545019807777,Severe Stress
19-20_N_FD_black_3_3_A00320200108100857.png,72.34590727209464,0.08143267223346627,130.5855167014614,0.025290572940792528,4.136517701809204,35,1.7422285245998377,-1.7474445664321552,0.9057636644735128,0.753694502798432,Severe Stress
19-20_N_FD_black_3_3_A00420200108100902.png,74.14854210183886,0.05806338389866596,129.85111118720678,0.02768241106050165,3.223683140430687,35,1.2450091158742067,-1.59623616657305,0.9057636644735128,0.710080853597801,Severe Stress
19-20_N_FD_black_3_3_A00520200108100906.png,75.68816548775294,0.08612194449743985,129.8312135156126,0.031254820401423064,2.61267986437608,35,0.9121966868722774,-1.3703938340040964,0.9057636644735128,0.6725053941976347,Severe Stress
19-20_N_FD_black_3_3_A00620200108100913.png,72.61695476603734,0.10194909850828013,130.20107771598597,0.023891536072072603,3.939169707059456,35,1.6347334127643756,-1.8358895680064087,0.9057636644735128,0.7524131807836049,Severe Stress
19-20_N_FD_black_3_3_A00720200108100918.png,73.21736648788075,0.1115240663841318,130.03362366073958,0.024634830083652404,3.6604927432670387,35,1.4829385519814229,-1.788899641225952,0.9057636644735128,0.7390427949419873,Severe Stress
19-20_N_FD_black_3_3_A00820200108100922.png,75.31718140317768,0.10469426096374021,130.22259910059253,0.02805469065286948,2.8654202052143667,35,1.0498639139358,-1.5727012120130877,0.9057636644735128,0.6953722931283243,Severe Stress
19-20_N_FD_black_3_3_A00920200108100929.png,75.73961192221735,0.08970486872573592,129.51864569626335,0.02957397387311927,2.5152133592329022,35,0.8591068498872937,-1.47665441738524,0.9057636644735128,0.6760816909732452,Severe Stress
19-20_N_FD_black_3_3_A01020200108100936.png,71.06370904325033,0.09951507208344466,130.26148973350809,0.024383888584204223,4.574719091306093,35,1.9809160644968353,-1.8047637844876283,0.9057636644735128,0.773604097562007,Severe Stress
19-20_N_FD_black_3_3_A01120200108100941.png,71.59877583836916,0.10338373490285645,130.30843513067234,0.025720329173803846,4.373782754536418,35,1.871466388961726,-1.7202760253057092,0.9057636644735128,0.7605597476241474,Severe Stress
19-20_N_FD_black_3_3_A01220200108100946.png,74.69619024205277,0.07627849609741996,129.92339648900574,0.028618874397017165,3.0290704990644244,35,1.1390039463015995,-1.537034366303034,0.9057636644735128,0.6989689322199353,Severe Stress
19-20_N_FD_black_3_3_A01320200108100950.png,78.4015193987406,0.0668901076576604,130.17454803981312,0.030836948907875826,1.6064407881372205,35,0.36410000025192196,-1.3968110398197209,0.9057636644735128,0.6374169146941966,Mild Stress
